mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.24680256843566895,0.006586354603644749,0.0031211376190185547,0.0007096572961868173,0.05,256,0.8,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.8}",0.8574677209798367,0.8254495515392009,0.8550275545500972,0.8459816090230449,0.01455249443545938,16
0.24531658490498862,0.011090582096971878,0.0014615853627522786,0.001045034447914879,0.05,256,0.85,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.85}",0.8580905582184014,0.828781450231041,0.8552163365844864,0.8473627816779762,0.013191277326472604,12
0.2517746289571126,0.001261137475078424,0.002295335133870443,0.00013536134194735316,0.05,256,0.9,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.9}",0.8558250170346561,0.8248722029569514,0.8528646013965128,0.8445206071293735,0.013945987596910658,20
0.006591796875,0.0004203489716306267,0.0016757647196451824,0.0004620418922842787,0.001,8,0.6,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.6}",0.010940390120071197,0.007860477402781396,0.010668382279837685,0.009823083267563426,0.0013922076956270424,139
0.007708628972371419,0.004665620829043831,0.0013662179311116536,0.0012890984911718385,0.001,8,0.7,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.7}",0.010321174631626406,0.007857856080545012,0.010371987258350424,0.009517005990173947,0.0011733795344289154,142
0.008423089981079102,0.0006098216272065491,0.001388867696126302,0.0003967641112465368,0.001,8,0.75,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.75}",0.010416251266544108,0.008021669729655012,0.010807089009027715,0.009748336668408944,0.0012313197725142533,140
0.008840640385945639,0.0004985994845534172,0.0013927618662516277,0.0004373507651522804,0.001,8,0.8,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.8}",0.010140158524696519,0.007998392090250883,0.010312050357771496,0.009483533657572965,0.0010524957028607096,144
0.009628534317016602,0.0036420543238322826,0.0006693204243977865,0.00047331948295173734,0.001,8,0.85,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.85}",0.010351497016696465,0.007962078648477422,0.010585954238422235,0.00963317663453204,0.001185515051627124,141
0.010383288065592447,0.002397472784011903,0.0013610521952311199,0.0004548323897142235,0.001,8,0.9,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.9}",0.009943409479251986,0.0079472774941578,0.010578951257020242,0.009489879410143343,0.0011212177431179928,143
0.018587430318196613,0.005056858970755516,0.0013429323832194011,0.0006345533462640625,0.001,16,0.6,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.6}",0.021952228235697535,0.018100719628878492,0.021108568476025935,0.020387172113533986,0.0016530455067264485,136
0.01185933748881022,0.004537311117369402,0.0006783803304036459,0.00047982019255131224,0.001,16,0.7,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.7}",0.021821839712378277,0.018446598140598902,0.021680214154132682,0.02064955066903662,0.001558795332214313,133
0.020096460978190105,0.0057645457119496705,0.0010925928751627605,0.0008961814594460228,0.001,16,0.75,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.75}",0.021610921753113632,0.018784730687870677,0.021322850220538037,0.020572834220507447,0.0012698377808579044,134
0.01339268684387207,0.00046854546662569355,0.0013837019602457683,0.00043762431430200685,0.001,16,0.8,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.8}",0.02139895093676447,0.018525437861157235,0.0217349576480097,0.020553115481977136,0.0014403315655271529,135
0.011935551961263021,0.006767461115994885,0.004199584325154622,0.00593910910896313,0.001,16,0.85,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.85}",0.02090034527047513,0.018171252193765586,0.02108214861648705,0.020051248693575923,0.001331428617095091,137
0.011174201965332031,0.00683512605644919,0.0,0.0,0.001,16,0.9,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.9}",0.02082297441495229,0.018079375728589753,0.02105001067126011,0.01998412027160072,0.0013500432575827845,138
0.03468402226765951,0.011143198171256675,0.0003192424774169922,0.0004514770412486969,0.001,32,0.6,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.6}",0.04435333532232244,0.03960427810439726,0.042588217251592675,0.04218194355943746,0.0019599625590785968,127
0.035926262537638344,0.006486895344616598,0.0,0.0,0.001,32,0.7,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.7}",0.0441104022763219,0.03931110237683222,0.04238499396796902,0.04193549954037438,0.0019849187744320753,129
0.04044405619303385,0.006741215749734413,0.0007066726684570312,0.0005000873884885613,0.001,32,0.75,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.75}",0.04377257907633281,0.03893486020363157,0.042371976489146035,0.04169313858970347,0.0020324856117755787,130
0.03109884262084961,0.0017800679511281573,0.0012982686360677083,0.00016129439296643275,0.001,32,0.8,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.8}",0.04354312915623626,0.03956923341051166,0.04282459552106843,0.041978986029272115,0.0017290177190019446,128
0.02594470977783203,0.004648695298729435,0.0008970896402994791,0.0006636507047935249,0.001,32,0.85,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.85}",0.04258766720043228,0.03780807741245529,0.042081866687687985,0.04082587043352518,0.0021438694889050073,132
0.03667267163594564,0.006835095810678424,0.0019249121348063152,0.0020583019196408594,0.001,32,0.9,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.9}",0.04241598220051357,0.03856053413232019,0.04224845263805277,0.04107498965696218,0.001779303511232514,131
0.11530828475952148,0.034467237587283546,0.001664876937866211,0.0012487486814109895,0.001,64,0.6,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.6}",0.0877737069312815,0.07896295008643184,0.08338070292835476,0.08337245331535603,0.0035969811496913426,121
0.06342395146687825,0.009204313464300612,0.0017876625061035156,0.000374990109430787,0.001,64,0.7,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.7}",0.0861549896485263,0.0783102182889881,0.08310559754704583,0.08252360182818674,0.0032289470609302815,122
0.0627448558807373,0.004661228371983736,0.0010912418365478516,6.983426292117761e-05,0.001,64,0.75,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.75}",0.08490831214070171,0.07917102638796103,0.08319528514272889,0.08242487455713055,0.0024047538065190516,123
0.06386232376098633,0.005815680925321072,0.0019287268320719402,0.00036954337974049714,0.001,64,0.8,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.8}",0.08467226813689632,0.07951248301896918,0.08294246598746524,0.08237573904777691,0.0021442528121969778,124
0.05944124857584635,0.006075410683188723,0.0014402071634928386,0.0010205036419586818,0.001,64,0.85,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.85}",0.08339604302474668,0.07804665737430383,0.08270846185418024,0.08138372075107692,0.002376297673830662,125
0.05859478314717611,0.007050872429404814,0.0,0.0,0.001,64,0.9,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.9}",0.08289327223014009,0.07770632259655597,0.08305644267163792,0.08121867916611132,0.0024845043304475138,126
0.11067406336466472,0.02033416984231803,0.0003627936045328776,0.0005130676358726167,0.001,128,0.6,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.6}",0.1676741771341056,0.1524869114699574,0.15817041457530223,0.15944383439312174,0.006265219235997265,109
0.13150739669799805,0.008722914089891207,0.002865393956502279,0.0012178211964225443,0.001,128,0.7,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.7}",0.1643037739011991,0.1523133124051288,0.15754600872776547,0.15805436501136447,0.0049082659059653,111
0.10657358169555664,0.006215696826830357,0.0,0.0,0.001,128,0.75,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.75}",0.1641253260404848,0.15263854549636957,0.15746620381629772,0.15807669178438402,0.004709285401314418,110
0.11422212918599446,0.002727018689228652,0.0,0.0,0.001,128,0.8,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.8}",0.16416051728296943,0.1517974589758022,0.15760919432558873,0.15785572352812013,0.005050206937171299,112
0.13558165232340494,0.01819592542334389,0.0010873476664225261,0.000886423825195725,0.001,128,0.85,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.85}",0.16145226235855692,0.15301798244727716,0.15770375868151942,0.1573913344957845,0.003450359986950969,113
0.13054839769999185,0.020777447387535466,0.0014449755350748699,0.0005144216390362365,0.001,128,0.9,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.9}",0.1592228275995925,0.15084777655157855,0.1577749374491474,0.1559485138667728,0.00365488142451529,114
0.2332762877146403,0.003118329392199529,0.002056280771891276,8.098030928668299e-05,0.001,256,0.6,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.6}",0.2999004293172878,0.2802781118965637,0.28629025546900233,0.28882293222761796,0.008208518904676066,97
0.2228844165802002,0.01909765941830294,0.0061092376708984375,0.00685171589619119,0.001,256,0.7,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.7}",0.2984861561503871,0.28038865454644835,0.2861330298968944,0.2883359468645766,0.007550696367489032,98
0.23707119623819986,0.004025899041399986,0.0016339619954427083,0.0012429430660979436,0.001,256,0.75,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.75}",0.29758031133495866,0.2800631770487144,0.2864939648780147,0.2880458177538959,0.007235038996064637,99
0.2430454889933268,0.009829510512260407,0.0007026195526123047,0.0009936541004928376,0.001,256,0.8,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.8}",0.29602079772494283,0.2797752340581342,0.28599769823417254,0.2872645766724165,0.0066924494990523355,100
0.26998035113016766,0.024097069374258054,0.0063753922780354815,0.006067946540640248,0.001,256,0.85,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.85}",0.2924209726128386,0.2774398111627724,0.28621464882413983,0.2853584775332503,0.006145923936927369,101
0.24805895487467447,0.018288713230885142,0.0017121632893880208,0.0012560778725823113,0.001,256,0.9,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.9}",0.2916792309675078,0.2769738237552507,0.28663285976377095,0.28509530482884315,0.006101109554991695,102
